varied_param,throttle_scans,map_update_interval,resolution,minimum_time_interval,minimum_travel_distance,minimum_travel_heading,metric_type,sub_metric,stat,value
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,traj,RPE,mean,0.05346512075482342
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,traj,RPE,std_dev,0.03229050557640586
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,traj,RPE,median,0.044603280652919304
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,traj,RPE,min,0.013849741811403056
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,traj,RPE,max,0.16150407097788638
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,traj,RPE,rmse,0.06245955401464012
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,traj,num associated poses,mean,24.6
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,traj,num associated poses,std_dev,5.851495535331117
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,traj,num associated poses,median,27.0
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,traj,num associated poses,min,13.0
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,traj,num associated poses,max,29.0
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,traj,num gt poses,mean,164.0
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,traj,num gt poses,std_dev,19.62651268055535
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,traj,num gt poses,median,173.0
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,traj,num gt poses,min,125.0
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,traj,num gt poses,max,176.0
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,traj,odom accum path length (m),mean,10.377188799999999
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,traj,odom accum path length (m),std_dev,2.34226196505595
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,traj,odom accum path length (m),median,11.528945
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,traj,odom accum path length (m),min,5.693712
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,traj,odom accum path length (m),max,11.600792
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,traj,total rotation (rad),mean,8.665057999999998
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,traj,total rotation (rad),std_dev,2.090979763206713
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,traj,total rotation (rad),median,9.578809
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,traj,total rotation (rad),min,4.499343
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,traj,total rotation (rad),max,10.05791
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,traj,duration (s),mean,22.4198
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,traj,duration (s),std_dev,2.711949217813639
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,traj,duration (s),median,23.691000000000003
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,traj,duration (s),min,17.022999999999996
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,traj,duration (s),max,24.075
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,completion,successes,count,4.0
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,completion,failures,count,1.0
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,completion,errors,count,0.0
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,completion,data or metrics missing,count,0.0
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,latency,latency,mean,0.002772357723577236
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,latency,latency,std_dev,0.0010805976073946363
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,latency,latency,median,0.003
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,latency,latency,min,0.0
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,latency,latency,max,0.008
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,cov,trace,mean,0.005672428571428572
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,cov,trace,std_dev,0.0022211040348859954
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,cov,trace,median,0.004992
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,cov,trace,min,0.002961
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,cov,trace,max,0.020699
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,cov,trace,rmse,0.006091777165306199
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,cov,det,mean,3.587300762460318e-10
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,cov,det,std_dev,4.027290594923242e-10
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,cov,det,median,2.477665934999997e-10
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,cov,det,min,6.989027499999994e-11
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,cov,det,max,3.761393029999998e-09
map_update_interval,1,0.0070710678118654745,0.05,0.5,0.5,0.5,cov,det,rmse,5.393310328203411e-10
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,traj,APE,mean,0.06602916055831692
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,traj,APE,std_dev,0.039086201128147154
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,traj,APE,median,0.05725302028647895
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,traj,APE,min,9.215718466126788e-19
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,traj,APE,max,0.19522236405234009
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,traj,APE,rmse,0.0767305751488021
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,traj,RPE,mean,0.051672199816203676
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,traj,RPE,std_dev,0.027322629336675987
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,traj,RPE,median,0.04812120880687273
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,traj,RPE,min,0.01153592840298142
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,traj,RPE,max,0.14263970574403212
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,traj,RPE,rmse,0.05845119594768841
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,traj,num associated poses,mean,28.8
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,traj,num associated poses,std_dev,1.5999999999999999
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,traj,num associated poses,median,28.0
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,traj,num associated poses,min,28.0
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,traj,num associated poses,max,32.0
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,traj,num gt poses,mean,181.0
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,traj,num gt poses,std_dev,7.3484692283495345
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,traj,num gt poses,median,177.0
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,traj,num gt poses,min,174.0
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,traj,num gt poses,max,193.0
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,traj,odom accum path length (m),mean,11.7438818
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,traj,odom accum path length (m),std_dev,0.2602258478502084
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,traj,odom accum path length (m),median,11.652535
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,traj,odom accum path length (m),min,11.563349
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,traj,odom accum path length (m),max,12.25668
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,traj,total rotation (rad),mean,10.4052232
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,traj,total rotation (rad),std_dev,0.9308099683096221
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,traj,total rotation (rad),median,10.228696
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,traj,total rotation (rad),min,9.364948
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,traj,total rotation (rad),max,12.016383
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,traj,duration (s),mean,24.813799999999997
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,traj,duration (s),std_dev,0.9832463373946537
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,traj,duration (s),median,24.090999999999998
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,traj,duration (s),min,23.967999999999996
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,traj,duration (s),max,26.427
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,completion,successes,count,5.0
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,completion,failures,count,0.0
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,completion,errors,count,0.0
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,completion,data or metrics missing,count,0.0
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,latency,latency,mean,0.004493055555555556
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,latency,latency,std_dev,0.003996520236019528
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,latency,latency,median,0.003
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,latency,latency,min,0.0
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,latency,latency,max,0.016
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,cov,trace,mean,0.005605101351351352
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,cov,trace,std_dev,0.0024155028762419864
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,cov,trace,median,0.004933
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,cov,trace,min,0.002609
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,cov,trace,max,0.020811999999999997
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,cov,trace,rmse,0.0061034265215577106
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,cov,det,mean,4.1260244942567553e-10
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,cov,det,std_dev,5.329512381202933e-10
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,cov,det,median,2.698945169999996e-10
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,cov,det,min,5.6359794000000036e-11
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,cov,det,max,5.3116168579999955e-09
map_update_interval,1,0.01,0.05,0.5,0.5,0.5,cov,det,rmse,6.740013378963136e-10
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,traj,APE,mean,0.07468042099783569
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,traj,APE,std_dev,0.057821613898427965
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,traj,APE,median,0.05571593626856769
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,traj,APE,min,5.421010862427522e-20
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,traj,APE,max,0.28820915323948415
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,traj,APE,rmse,0.09444842144913199
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,traj,RPE,mean,0.05841915110948715
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,traj,RPE,std_dev,0.041401624689952884
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,traj,RPE,median,0.047164071326756436
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,traj,RPE,min,0.01117569238563474
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,traj,RPE,max,0.23277298619749012
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,traj,RPE,rmse,0.07160231660582504
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,traj,num associated poses,mean,27.8
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,traj,num associated poses,std_dev,0.7483314773547883
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,traj,num associated poses,median,28.0
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,traj,num associated poses,min,27.0
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,traj,num associated poses,max,29.0
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,traj,num gt poses,mean,175.2
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,traj,num gt poses,std_dev,4.578209256903839
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,traj,num gt poses,median,176.0
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,traj,num gt poses,min,169.0
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,traj,num gt poses,max,181.0
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,traj,odom accum path length (m),mean,11.568335399999999
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,traj,odom accum path length (m),std_dev,0.07037821505437615
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,traj,odom accum path length (m),median,11.585214
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,traj,odom accum path length (m),min,11.444331
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,traj,odom accum path length (m),max,11.660064
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,traj,total rotation (rad),mean,9.8764442
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,traj,total rotation (rad),std_dev,0.6947402642114249
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,traj,total rotation (rad),median,9.665584
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,traj,total rotation (rad),min,9.222591
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,traj,total rotation (rad),max,11.145827
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,traj,duration (s),mean,24.0386
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,traj,duration (s),std_dev,0.5746827298605727
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,traj,duration (s),median,24.075999999999997
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,traj,duration (s),min,23.349
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,traj,duration (s),max,24.877000000000002
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,completion,successes,count,5.0
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,completion,failures,count,0.0
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,completion,errors,count,0.0
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,completion,data or metrics missing,count,0.0
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,latency,latency,mean,0.007640287769784175
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,latency,latency,std_dev,0.005103260622576193
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,latency,latency,median,0.005
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,latency,latency,min,0.001
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,latency,latency,max,0.016
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,cov,trace,mean,0.005682736111111111
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,cov,trace,std_dev,0.0018413473780017082
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,cov,trace,median,0.0051945
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,cov,trace,min,0.003005
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,cov,trace,max,0.017455000000000002
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,cov,trace,rmse,0.005973612799219582
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,cov,det,mean,3.774667484583331e-10
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,cov,det,std_dev,3.0220349341000527e-10
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,cov,det,median,2.839514079999998e-10
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,cov,det,min,8.041105399999995e-11
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,cov,det,max,1.790525694999994e-09
map_update_interval,1,0.014142135623730952,0.05,0.5,0.5,0.5,cov,det,rmse,4.835370695416409e-10
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,traj,APE,mean,0.07186246057877516
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,traj,APE,std_dev,0.04540089132666352
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,traj,APE,median,0.05660789141146727
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,traj,APE,min,1.0842021724855044e-19
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,traj,APE,max,0.1785440383933601
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,traj,APE,rmse,0.08500267156796618
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,traj,RPE,mean,0.05057174403562705
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,traj,RPE,std_dev,0.030439539592183654
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,traj,RPE,median,0.04215186372669558
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,traj,RPE,min,0.013791546093061487
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,traj,RPE,max,0.18027364440525412
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,traj,RPE,rmse,0.05902598466259667
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,traj,num associated poses,mean,27.5
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,traj,num associated poses,std_dev,0.5
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,traj,num associated poses,median,27.5
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,traj,num associated poses,min,27.0
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,traj,num associated poses,max,28.0
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,traj,num gt poses,mean,172.5
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,traj,num gt poses,std_dev,3.5
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,traj,num gt poses,median,171.5
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,traj,num gt poses,min,169.0
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,traj,num gt poses,max,178.0
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,traj,odom accum path length (m),mean,11.505600000000001
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,traj,odom accum path length (m),std_dev,0.0617836618249517
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,traj,odom accum path length (m),median,11.5144465
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,traj,odom accum path length (m),min,11.414362
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,traj,odom accum path length (m),max,11.579145
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,traj,total rotation (rad),mean,9.308390750000001
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,traj,total rotation (rad),std_dev,0.3871652818044093
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,traj,total rotation (rad),median,9.182365
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,traj,total rotation (rad),min,8.916798
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,traj,total rotation (rad),max,9.952035
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,traj,duration (s),mean,23.667749999999998
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,traj,duration (s),std_dev,0.4311249093940206
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,traj,duration (s),median,23.494
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,traj,duration (s),min,23.291999999999998
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,traj,duration (s),max,24.391000000000005
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,completion,successes,count,4.0
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,completion,failures,count,0.0
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,completion,errors,count,1.0
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,completion,data or metrics missing,count,1.0
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,latency,latency,mean,0.0030636363636363643
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,latency,latency,std_dev,0.002461622793374222
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,latency,latency,median,0.003
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,latency,latency,min,0.0
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,latency,latency,max,0.015000000000000001
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,cov,trace,mean,0.0057196106194690255
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,cov,trace,std_dev,0.0024711169930854236
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,cov,trace,median,0.0049960000000000004
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,cov,trace,min,0.002813
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,cov,trace,max,0.022544
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,cov,trace,rmse,0.006230599074877022
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,cov,det,mean,3.553554223716813e-10
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,cov,det,std_dev,3.134186291354351e-10
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,cov,det,median,2.3895771200000035e-10
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,cov,det,min,5.868662699999994e-11
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,cov,det,max,1.9515352199999982e-09
map_update_interval,1,0.020000000000000004,0.05,0.5,0.5,0.5,cov,det,rmse,4.738235043748795e-10
map_update_interval,1,0.02828427124746191,0.05,0.5,0.5,0.5,traj,APE,mean,0.07507169049506718
map_update_interval,1,0.02828427124746191,0.05,0.5,0.5,0.5,traj,APE,std_dev,0.05353430253261496
map_update_interval,1,0.02828427124746191,0.05,0.5,0.5,0.5,traj,APE,median,0.05874943397690139
map_update_interval,1,0.02828427124746191,0.05,0.5,0.5,0.5,traj,APE,min,5.421010862427522e-20
map_update_interval,1,0.02828427124746191,0.05,0.5,0.5,0.5,traj,APE,max,0.24345152463314532
map_update_interval,1,0.02828427124746191,0.05,0.5,0.5,0.5,traj,APE,rmse,0.09220455661972841
map_update_interval,1,0.02828427124746191,0.05,0.5,0.5,0.5,traj,RPE,mean,0.05305782381725733
map_update_interval,1,0.02828427124746191,0.05,0.5,0.5,0.5,traj,RPE,std_dev,0.036527973830150405
map_update_interval,1,0.02828427124746191,0.05,0.5,0.5,0.5,traj,RPE,median,0.04012014461202214
map_update_interval,1,0.02828427124746191,0.05,0.5,0.5,0.5,traj,RPE,min,0.00916054013708241
map_update_interval,1,0.02828427124746191,0.05,0.5,0.5,0.5,traj,RPE,max,0.22494683909976254
map_update_interval,1,0.02828427124746191,0.05,0.5,0.5,0.5,traj,RPE,rmse,0.06441603480779666
map_update_interval,1,0.02828427124746191,0.05,0.5,0.5,0.5,traj,num associated poses,mean,27.4
